created_on,device_type,id,operating_system
2016-07-16 01:05:19.200,iOS,3793,9
2016-01-26 20:05:00.400,Android,3794,Marshmallow
2015-02-21 20:32:05.600,Amazon Fire,3795,Fire2
2014-07-19 02:18:09.800,Amazon Fire,3796,Fire2
2017-02-11 01:12:42.100,Android,3797,Lollipop
2016-09-21 04:05:29.200,Android,3798,Jawbreaker
2017-01-05 17:43:25.100,Amazon Fire,3799,Fire1
2014-09-08 12:46:26.800,Amazon Fire,3800,Inferno
2016-11-29 21:23:39.100,iOS,3801,9
2016-12-24 01:48:36.100,Android,3802,Lollipop
2016-03-30 19:56:16.300,Android,3803,Jawbreaker
2017-01-22 06:56:37.100,iOS,3804,20
2016-11-08 14:00:25.100,iOS,3805,7
2016-02-27 00:35:02.300,Android,3806,Lollipop
2016-07-25 21:56:57.200,iOS,3807,10
2016-09-14 09:26:17.200,Android,3808,Jawbreaker
2015-05-07 16:29:06.600,iOS,3809,9
2013-11-01 13:13:40.000,Amazon Fire,3810,Inferno
2016-09-07 05:36:13.200,Android,3811,Lollipop
2016-01-05 21:02:38.400,iOS,3812,7
2017-02-10 12:13:09.100,Android,3813,KitKat
2017-01-12 13:34:09.100,Android,3814,Lollipop
2015-02-25 08:08:24.600,iOS,3815,8
2016-04-03 06:43:30.300,Android,3816,Marshmallow
2016-04-04 22:53:25.300,iOS,3817,20
2016-12-23 01:30:42.100,iOS,3818,9
2017-01-12 11:18:40.100,iOS,3819,8
2016-05-01 04:04:56.300,Android,3820,KitKat
2016-02-07 15:07:09.400,Android,3821,Lollipop
2016-02-01 20:09:50.400,iOS,3822,7
2015-09-30 04:55:46.500,Amazon Fire,3823,Inferno
2015-01-08 23:07:17.700,Android,3824,Jawbreaker
2016-12-11 23:29:07.100,iOS,3825,8
2016-12-12 19:51:50.100,Amazon Fire,3826,Inferno
2015-05-30 17:24:03.600,Android,3827,Lollipop
2016-03-07 18:49:26.300,Android,3828,Jawbreaker
2016-04-11 08:17:14.300,iOS,3829,8
2014-07-01 15:35:43.800,iOS,3830,9
2015-08-21 01:40:43.500,iOS,3831,10
2016-04-01 16:49:11.300,Android,3832,Lollipop
2017-02-01 09:22:20.100,Android,3833,Jawbreaker
2016-07-05 09:45:38.200,Android,3834,Jawbreaker
2016-11-02 08:38:40.100,Android,3835,Lollipop
2015-03-02 17:42:14.600,iOS,3836,9
2016-09-21 01:23:56.200,Amazon Fire,3837,Fire1
2016-11-18 11:41:44.100,Amazon Fire,3838,Fire1
2017-01-18 07:35:26.100,Amazon Fire,3839,Inferno
2016-11-16 21:10:48.100,Android,3840,Marshmallow
2016-06-23 14:36:07.300,iOS,3841,10
2017-01-16 14:17:14.100,Amazon Fire,3842,Inferno
2016-03-07 14:42:48.300,iOS,3843,7
2015-01-22 12:27:36.700,iOS,3844,10
2016-12-29 23:50:46.100,iOS,3845,9
2014-08-18 21:02:55.800,Android,3846,Jawbreaker
2016-07-12 17:55:27.200,Android,3847,Lollipop
2016-12-04 18:05:04.100,Android,3848,Lollipop
2016-05-17 00:45:26.300,Android,3849,Jawbreaker
2015-05-12 09:32:15.600,iOS,3850,9
2016-09-29 09:15:40.200,Amazon Fire,3851,Fire2
2017-01-28 23:15:20.100,Android,3852,Lollipop
2014-06-22 02:11:05.800,iOS,3853,8
2016-04-04 21:47:37.300,Amazon Fire,3854,Inferno
2016-11-26 01:13:45.100,Amazon Fire,3855,Inferno
2017-02-16 11:56:22.100,iOS,3856,7
2016-04-18 17:21:47.300,Android,3857,Jawbreaker
2015-02-25 00:04:20.600,iOS,3858,10
2016-03-01 05:08:49.300,iOS,3859,9
2016-01-23 03:57:13.400,Android,3860,Lollipop
2015-09-29 17:17:09.500,Android,3861,Lollipop
2014-10-11 05:50:55.700,iOS,3862,7
2016-03-11 21:59:39.300,iOS,3863,9
2015-09-28 09:04:16.500,iOS,3864,8
2016-10-02 20:03:48.200,iOS,3865,10
2016-07-26 10:11:49.200,Android,3866,Marshmallow
2013-11-06 09:18:16.000,Android,3867,KitKat
2016-03-20 16:10:37.300,iOS,3868,7
2016-08-10 21:33:27.200,Android,3869,Lollipop
2016-04-19 12:30:22.300,Amazon Fire,3870,Fire2
2016-06-24 23:19:16.200,iOS,3871,10
2016-07-23 17:40:49.200,Android,3872,Lollipop
2015-11-24 09:23:00.400,iOS,3873,9
2015-10-09 02:18:58.500,Android,3874,Marshmallow
2016-11-27 08:44:16.100,iOS,3875,10
2016-04-05 00:15:00.300,Android,3876,Marshmallow
2016-01-27 02:44:20.400,Android,3877,KitKat
2015-08-20 14:01:44.500,iOS,3878,9
2015-04-13 22:18:35.600,Android,3879,KitKat
2017-01-07 05:59:57.100,iOS,3880,7
2015-04-24 17:36:17.600,iOS,3881,10
2015-04-10 10:25:04.600,Android,3882,KitKat
2016-05-07 17:36:17.300,Android,3883,KitKat
2017-01-07 19:21:54.100,Amazon Fire,3884,Inferno
2015-05-22 14:57:36.600,iOS,3885,9
2015-03-05 04:01:18.600,iOS,3886,10
2015-04-26 12:39:20.600,Android,3887,KitKat
2016-01-19 07:38:34.400,iOS,3888,9
2016-10-22 05:21:03.200,iOS,3889,9
2016-10-16 00:36:48.200,Android,3890,Lollipop
2016-02-21 23:31:26.300,Android,3891,Lollipop
2016-01-25 21:04:00.400,Amazon Fire,3892,Inferno
2016-08-04 09:26:28.200,Android,3893,Marshmallow
2016-09-14 02:36:30.200,Android,3894,Lollipop
2016-11-24 11:28:11.100,Android,3895,KitKat
2016-12-14 03:19:58.100,iOS,3896,10
2016-11-27 01:38:48.100,iOS,3897,10
2016-11-03 23:52:55.100,iOS,3898,10
2017-02-27 19:49:23.100,iOS,3899,20
2016-07-19 06:36:13.200,Android,3900,Marshmallow
2016-10-31 20:28:50.100,Android,3901,Marshmallow
2016-09-02 22:37:02.200,iOS,3902,20
2016-04-24 13:19:38.300,Amazon Fire,3903,Fire1
2014-11-14 01:13:42.700,Android,3904,KitKat
2015-08-15 15:01:27.500,iOS,3905,20
2017-01-15 05:13:30.100,Android,3906,Jawbreaker
2016-01-12 18:32:33.400,iOS,3907,8
2016-07-03 19:22:53.200,iOS,3908,7
2016-06-21 15:13:38.300,Android,3909,Jawbreaker
2016-12-02 15:39:54.100,Android,3910,Jawbreaker
2016-03-09 06:57:07.300,Amazon Fire,3911,Inferno
2016-09-14 21:29:19.200,iOS,3912,20
2016-12-18 06:07:42.100,iOS,3913,8
2015-02-20 08:00:19.600,Android,3914,KitKat
2015-12-17 03:29:03.400,Android,3915,Jawbreaker
2016-12-15 04:09:11.100,iOS,3916,8
2016-10-11 13:24:36.200,Android,3917,KitKat
2016-08-30 01:44:16.200,iOS,3918,7
2015-10-24 05:52:48.400,iOS,3919,9
2016-07-06 07:22:19.200,Android,3920,Lollipop
2016-08-01 15:38:52.200,iOS,3921,7
2016-06-11 21:56:37.300,iOS,3922,9
2016-04-02 11:59:29.300,Android,3923,Lollipop
2015-06-29 22:46:35.500,Android,3924,Marshmallow
2016-03-14 13:20:16.300,Android,3925,Marshmallow
2015-12-19 18:59:38.400,Android,3926,Jawbreaker
2015-11-29 11:26:37.400,Android,3927,KitKat
2016-11-10 07:11:35.100,iOS,3928,7
2016-11-21 23:39:21.100,Android,3929,Jawbreaker
2016-06-29 01:31:09.200,Amazon Fire,3930,Fire1
2016-12-01 01:55:18.100,Android,3931,KitKat
2016-09-30 21:04:18.200,Android,3932,Jawbreaker
2014-12-12 19:52:02.700,Android,3933,Lollipop
2016-12-31 09:13:34.100,Android,3934,Lollipop
2017-01-17 18:04:08.100,iOS,3935,9
2016-08-09 13:32:29.200,iOS,3936,9
2016-08-16 18:44:27.200,Android,3937,KitKat
2016-05-04 18:15:31.300,Android,3938,Lollipop
2016-08-19 23:35:44.200,iOS,3939,9
2017-01-02 21:09:23.100,Amazon Fire,3940,Inferno
2015-08-28 21:02:53.500,Android,3941,Lollipop
2016-05-01 18:21:04.300,iOS,3942,8
2016-11-15 09:50:25.100,Android,3943,Marshmallow
2016-06-21 20:52:25.300,iOS,3944,8
2015-11-13 12:56:29.400,iOS,3945,7
2017-01-12 03:08:33.100,iOS,3946,20
2016-06-29 06:58:02.200,Amazon Fire,3947,Fire1
2016-11-03 19:01:33.100,Amazon Fire,3948,Fire2
2016-06-10 21:32:30.300,iOS,3949,9
2016-08-26 21:28:13.200,Android,3950,Jawbreaker
2016-06-05 04:20:39.300,Android,3951,Marshmallow
2016-06-01 17:43:56.300,Android,3952,KitKat
2013-11-03 17:18:29.000,iOS,3953,8
2016-07-03 07:32:06.200,Android,3954,Lollipop
2016-10-01 00:58:57.200,Android,3955,KitKat
2016-12-19 03:17:30.100,iOS,3956,8
2014-07-29 06:15:01.800,iOS,3957,7
2014-06-05 09:03:30.900,iOS,3958,7
2016-11-28 01:36:32.100,iOS,3959,20
2016-09-18 12:35:44.200,Android,3960,Marshmallow
2015-11-12 17:47:54.400,Android,3961,Marshmallow
2016-01-25 09:24:20.400,iOS,3962,8
2016-08-08 15:50:13.200,Android,3963,KitKat
2016-05-11 22:29:02.300,Android,3964,Jawbreaker
2014-12-17 13:00:43.700,iOS,3965,8
2015-12-23 16:07:48.400,Android,3966,KitKat
2016-11-28 18:41:00.100,iOS,3967,8
2016-05-27 11:17:11.300,iOS,3968,9
2015-05-25 16:25:29.600,iOS,3969,10
2016-04-06 01:02:17.300,Amazon Fire,3970,Fire1
2017-01-04 23:46:37.100,Android,3971,Jawbreaker
2016-01-11 14:50:50.400,iOS,3972,8
2015-10-28 19:54:23.400,iOS,3973,20
2017-01-29 05:08:52.100,Android,3974,KitKat
2015-10-20 17:25:40.400,iOS,3975,10
2016-10-20 08:04:12.200,iOS,3976,8
2016-07-15 16:29:42.200,iOS,3977,8
2016-01-02 01:03:45.400,Android,3978,Marshmallow
2016-08-01 09:59:16.200,iOS,3979,7
2016-12-23 18:36:03.100,Amazon Fire,3980,Fire1
2016-10-29 20:38:01.100,Android,3981,KitKat
2016-12-22 19:13:19.100,Android,3982,KitKat
2016-06-09 05:48:30.300,iOS,3983,10
2016-09-06 05:38:50.200,Android,3984,Marshmallow
2016-08-09 11:08:33.200,Android,3985,Marshmallow
2015-11-12 11:06:54.400,Android,3986,Marshmallow
2015-12-22 17:25:39.400,Android,3987,Jawbreaker
2016-10-15 03:29:12.200,iOS,3988,20
2014-05-17 00:12:39.900,Android,3989,Lollipop
2015-12-27 23:11:13.400,Android,3990,Lollipop
2016-07-15 11:48:12.200,Android,3991,KitKat
2016-01-05 07:56:54.400,Android,3992,KitKat
2016-11-22 03:50:08.100,iOS,3993,7
2016-07-19 17:17:33.200,iOS,3994,8
2016-09-25 15:50:42.200,Android,3995,Marshmallow
2013-10-02 08:51:51.000,Android,3996,Lollipop
2017-02-27 11:07:56.100,iOS,3997,9
2016-04-30 22:25:18.300,Amazon Fire,3998,Fire2
2016-04-18 17:37:50.300,iOS,3999,7
2016-08-15 19:58:33.200,Android,4000,Lollipop
2015-03-11 02:30:14.600,Android,4001,Lollipop
2016-09-03 19:47:48.200,iOS,4002,7
2016-03-09 18:17:35.300,iOS,4003,10
2015-11-02 22:50:48.400,iOS,4004,8
2016-05-27 01:11:55.300,Android,4005,Jawbreaker
2016-07-17 05:44:17.200,Amazon Fire,4006,Fire2
2016-12-28 20:58:20.100,Android,4007,Marshmallow
2016-11-12 23:01:57.100,iOS,4008,7
2017-02-02 05:07:23.100,Android,4009,Lollipop
2016-07-01 22:59:22.200,Android,4010,Jawbreaker
2016-07-24 00:46:41.200,iOS,4011,9
2016-03-01 12:13:25.300,Android,4012,Marshmallow
2017-01-21 06:29:22.100,iOS,4013,20
2016-12-24 14:15:27.100,iOS,4014,7
2015-11-26 15:55:53.400,iOS,4015,10
2015-10-23 08:26:53.400,iOS,4016,9
2016-08-28 06:21:32.200,Android,4017,Lollipop
2016-12-06 21:57:33.100,Amazon Fire,4018,Fire2
2016-12-24 01:29:10.100,Android,4019,Jawbreaker
2016-10-07 20:34:32.200,Android,4020,Marshmallow
2017-02-04 17:52:22.100,Android,4021,Marshmallow
2017-01-25 00:30:24.100,iOS,4022,8
2017-02-16 14:34:24.100,iOS,4023,7
2016-05-21 03:17:38.300,Android,4024,KitKat
2015-11-06 04:01:49.400,iOS,4025,7
2016-10-10 23:42:01.200,iOS,4026,7
2017-01-22 12:22:01.100,Android,4027,Lollipop
2015-10-07 13:16:37.500,Android,4028,KitKat
2016-10-29 22:52:16.100,Android,4029,KitKat
2016-12-31 13:03:49.100,iOS,4030,8
2016-03-23 09:58:17.300,iOS,4031,8
2016-12-01 21:41:15.100,iOS,4032,9
2017-02-01 19:48:42.100,Android,4033,Lollipop
2016-12-07 01:38:31.100,iOS,4034,10
2016-01-08 04:40:42.400,iOS,4035,10
2013-11-13 04:26:49.000,iOS,4036,7
2016-09-05 21:26:05.200,iOS,4037,7
2015-08-03 11:17:31.500,iOS,4038,20
2016-12-28 22:40:41.100,Amazon Fire,4039,Inferno
2016-04-17 17:25:44.300,Android,4040,Lollipop
2017-02-12 20:10:37.100,iOS,4041,10
2016-04-01 20:17:35.300,Amazon Fire,4042,Fire1
2016-06-09 16:16:42.300,iOS,4043,10
2016-11-16 12:20:49.100,iOS,4044,20
2017-02-06 05:45:11.100,Amazon Fire,4045,Inferno
2016-10-31 23:08:16.100,iOS,4046,20
2016-01-10 11:04:49.400,Android,4047,KitKat
2016-12-22 02:52:27.100,iOS,4048,10
2016-01-19 02:28:51.400,iOS,4049,7
2016-01-01 12:31:15.400,Amazon Fire,4050,Fire1
2014-11-20 20:43:25.700,Amazon Fire,4051,Fire1
2016-10-24 20:30:58.200,Android,4052,Marshmallow
2016-10-13 18:26:32.200,Android,4053,KitKat
2016-09-29 17:59:17.200,Android,4054,Lollipop
2014-09-10 00:52:12.800,Amazon Fire,4055,Fire2
2015-12-08 20:34:38.400,Android,4056,Lollipop
2015-02-20 14:21:14.600,Amazon Fire,4057,Inferno
2016-02-21 06:42:56.300,Android,4058,Jawbreaker
2015-09-10 14:14:46.500,Android,4059,KitKat
2016-05-19 21:30:22.300,Amazon Fire,4060,Inferno
2017-02-19 23:48:03.100,Android,4061,Jawbreaker
2017-01-16 20:24:34.100,Android,4062,KitKat
2016-10-03 05:52:31.200,Android,4063,KitKat
2017-01-27 20:46:15.100,iOS,4064,9
2014-11-16 19:03:35.700,iOS,4065,8
2016-12-13 09:49:37.100,Android,4066,KitKat
2016-07-02 06:43:06.200,iOS,4067,7
2016-06-28 00:35:55.200,iOS,4068,10
2015-09-01 18:31:50.500,Android,4069,Marshmallow
2016-10-24 07:59:03.200,Android,4070,Marshmallow
2016-12-25 05:52:26.100,iOS,4071,20
2016-09-09 03:27:01.200,iOS,4072,9
2015-08-30 09:17:21.500,Android,4073,KitKat
2016-04-21 17:32:04.300,iOS,4074,8
2013-11-06 03:14:45.000,iOS,4075,8
2015-01-26 22:19:23.700,iOS,4076,10
2017-02-13 01:37:59.100,iOS,4077,8
2016-12-18 17:21:10.100,Android,4078,Jawbreaker
2017-02-09 21:10:10.100,iOS,4079,9
2016-02-28 02:44:10.300,Android,4080,KitKat
2017-02-06 03:39:22.100,iOS,4081,7
2016-08-03 20:56:22.200,Android,4082,Jawbreaker
2016-10-31 20:41:54.100,iOS,4083,20
2016-07-21 06:03:06.200,Amazon Fire,4084,Inferno
2016-09-05 16:32:26.200,iOS,4085,8
2016-11-27 09:53:08.100,Android,4086,KitKat
2016-03-17 03:36:17.300,iOS,4087,7
2015-07-10 16:24:27.500,Amazon Fire,4088,Inferno
2016-08-15 00:39:47.200,iOS,4089,7
2016-04-20 21:16:20.300,iOS,4090,8
2016-05-14 23:31:16.300,Android,4091,Jawbreaker
2015-11-26 00:51:36.400,iOS,4092,9
2017-02-11 19:32:02.100,Android,4093,Marshmallow
2017-01-29 08:37:01.100,iOS,4094,9
2016-10-21 02:32:52.200,Android,4095,KitKat
2016-12-21 04:28:11.100,iOS,4096,20
2014-06-26 23:08:09.800,iOS,4097,7
2014-07-16 08:06:22.800,Android,4098,Lollipop
2016-11-14 20:06:12.100,Android,4099,Jawbreaker
2016-01-21 08:17:58.400,iOS,4100,7
2014-11-18 14:47:07.700,iOS,4101,20
2015-09-16 12:53:50.500,iOS,4102,9
2016-12-11 13:06:27.100,Amazon Fire,4103,Inferno
2016-02-08 14:50:56.400,iOS,4104,8
2016-06-25 08:56:36.200,iOS,4105,10
2014-01-03 22:22:21.000,iOS,4106,8
2017-02-23 20:26:19.100,Android,4107,Lollipop
2016-11-09 07:40:57.100,iOS,4108,7
2016-12-04 15:52:52.100,Android,4109,Lollipop
2016-11-03 01:03:45.100,Android,4110,Lollipop
2017-02-05 22:31:23.100,iOS,4111,8
2016-06-22 07:57:13.300,iOS,4112,7
2015-05-27 01:03:36.600,iOS,4113,9
2016-10-16 06:22:40.200,Android,4114,KitKat
2016-05-10 10:47:26.300,iOS,4115,7
2016-05-14 22:18:08.300,Android,4116,KitKat
2016-12-06 08:32:06.100,iOS,4117,8
2016-03-25 23:32:21.300,Android,4118,Marshmallow
2016-01-22 16:48:32.400,iOS,4119,10
2016-07-12 10:49:43.200,iOS,4120,9
2016-09-30 23:11:55.200,Amazon Fire,4121,Inferno
2016-04-03 05:16:18.300,iOS,4122,20
2017-02-10 11:01:41.100,iOS,4123,8
2015-10-19 10:09:36.400,Android,4124,Lollipop
2015-05-19 10:11:37.600,Android,4125,KitKat
2015-09-19 20:09:06.500,iOS,4126,20
2017-01-01 23:04:04.100,Android,4127,KitKat
2015-07-31 10:44:08.500,Android,4128,Jawbreaker
2015-12-01 09:53:49.400,iOS,4129,7
2016-08-12 03:44:31.200,Android,4130,KitKat
2015-06-14 12:13:03.600,iOS,4131,8
2016-06-27 05:58:38.200,iOS,4132,8
2017-01-14 08:18:28.100,Android,4133,Lollipop
2015-10-29 20:28:43.400,Android,4134,KitKat
2017-01-04 23:59:22.100,iOS,4135,8
2016-12-23 14:31:13.100,iOS,4136,9
2016-11-04 07:20:13.100,iOS,4137,7
2016-06-17 17:52:29.300,Amazon Fire,4138,Fire2
2016-09-07 11:49:02.200,iOS,4139,9
2016-07-21 16:17:45.200,iOS,4140,7
2016-04-12 19:41:57.300,Android,4141,Lollipop
2016-11-26 03:35:15.100,Android,4142,Lollipop
2016-02-08 07:16:12.400,Android,4143,Lollipop
2015-12-08 12:52:21.400,Android,4144,Lollipop
2016-08-01 14:47:29.200,iOS,4145,7
2016-06-07 15:24:47.300,Android,4146,Jawbreaker
2016-07-19 16:07:21.200,iOS,4147,9
2016-07-13 10:27:38.200,iOS,4148,8
2016-12-12 14:22:31.100,Amazon Fire,4149,Inferno
2016-11-22 20:40:40.100,Amazon Fire,4150,Fire2
2017-01-11 07:33:38.100,Android,4151,Jawbreaker
2015-03-31 02:55:19.600,Android,4152,Lollipop
2016-02-29 12:18:44.300,iOS,4153,7
2015-06-24 18:44:48.500,Android,4154,Marshmallow
2016-10-03 13:42:39.200,iOS,4155,10
2016-06-01 21:05:05.300,Amazon Fire,4156,Fire1
2015-03-05 13:54:14.600,Android,4157,Marshmallow
2016-06-08 03:54:30.300,iOS,4158,10
2017-01-06 07:18:55.100,iOS,4159,10
2016-12-23 10:05:25.100,iOS,4160,8
2015-03-22 22:53:13.600,iOS,4161,8
2016-01-21 04:22:25.400,iOS,4162,9
2016-11-19 05:15:25.100,Android,4163,Lollipop
2016-02-16 18:49:13.400,Android,4164,Lollipop
2016-07-24 14:09:07.200,iOS,4165,10
2016-04-26 00:12:05.300,iOS,4166,10
2017-02-08 08:43:16.100,Android,4167,Marshmallow
2014-10-01 04:06:21.800,iOS,4168,8
2016-04-25 16:46:13.300,Android,4169,Lollipop
2016-03-06 06:46:38.300,Amazon Fire,4170,Inferno
2016-11-08 03:54:33.100,iOS,4171,8
2016-01-09 04:48:25.400,Android,4172,Lollipop
2015-12-16 02:49:10.400,iOS,4173,10
2016-12-20 08:58:58.100,Android,4174,Marshmallow
2016-04-12 13:42:35.300,Android,4175,Jawbreaker
2016-04-20 20:30:47.300,Android,4176,KitKat
2016-01-16 10:50:58.400,iOS,4177,20
2016-02-15 05:10:31.400,iOS,4178,8
2015-11-04 23:44:34.400,Amazon Fire,4179,Inferno
2016-03-13 08:44:41.300,Amazon Fire,4180,Fire2
2017-02-14 21:14:59.100,iOS,4181,9
2016-03-19 17:19:11.300,Android,4182,Lollipop
2016-12-20 13:29:57.100,Android,4183,Lollipop
2016-06-17 16:44:24.300,iOS,4184,20
2016-04-13 21:06:32.300,iOS,4185,8
2017-02-06 19:22:20.100,Android,4186,Marshmallow
2016-07-18 17:03:50.200,iOS,4187,9
2016-12-28 01:12:49.100,Amazon Fire,4188,Fire2
2015-06-24 18:23:54.500,Android,4189,Lollipop
2016-04-25 10:37:48.300,Amazon Fire,4190,Fire2
2016-11-06 09:58:20.100,iOS,4191,8
2016-02-03 01:19:09.400,Android,4192,Lollipop
2015-11-07 22:56:14.400,Android,4193,KitKat
2016-03-26 21:41:12.300,iOS,4194,7
2016-10-03 23:35:35.200,Android,4195,Jawbreaker
2016-01-25 23:37:17.400,Android,4196,Lollipop
2015-04-07 17:54:07.600,Android,4197,Marshmallow
2016-01-19 17:45:46.400,Amazon Fire,4198,Fire1
2017-02-20 06:02:01.100,Amazon Fire,4199,Inferno
2016-12-11 05:12:41.100,iOS,4200,20
2015-05-30 09:09:58.600,Amazon Fire,4201,Fire2
2015-05-05 14:02:43.600,Android,4202,KitKat
2014-10-13 20:36:43.700,iOS,4203,7
2016-01-22 18:21:03.400,iOS,4204,10
2016-12-25 20:42:44.100,Android,4205,Lollipop
2015-03-05 09:21:00.600,iOS,4206,8
2015-10-19 11:30:16.400,Android,4207,Lollipop
2017-01-30 13:16:57.100,Android,4208,Lollipop
2017-02-18 04:17:13.100,iOS,4209,20
2016-08-08 04:42:25.200,Android,4210,Marshmallow
2017-01-02 07:02:45.100,Android,4211,Marshmallow
2016-02-02 13:11:54.400,iOS,4212,8
2016-01-26 03:22:07.400,iOS,4213,10
2016-07-10 15:27:36.200,iOS,4214,8
2016-06-28 06:09:45.200,iOS,4215,9
2016-09-10 18:21:27.200,iOS,4216,9
2016-01-02 00:57:44.400,Android,4217,KitKat
2015-04-25 15:07:05.600,Android,4218,Jawbreaker
2016-07-18 23:17:03.200,Android,4219,Jawbreaker
2016-12-08 14:15:42.100,Android,4220,Jawbreaker
2016-04-30 18:24:23.300,iOS,4221,8
2015-12-03 18:40:33.400,iOS,4222,8
2014-11-11 22:13:57.700,iOS,4223,9
2016-03-02 14:07:49.300,Android,4224,KitKat
2016-10-08 07:27:23.200,iOS,4225,10
2016-12-12 07:40:17.100,Android,4226,Jawbreaker
2016-01-01 08:57:36.400,Android,4227,Jawbreaker
2017-02-13 05:45:27.100,Android,4228,Lollipop
2016-12-25 17:40:20.100,Android,4229,Lollipop
2015-11-16 23:53:59.400,Android,4230,Marshmallow
2016-07-20 17:24:45.200,iOS,4231,9
2015-04-15 05:38:08.600,Android,4232,Jawbreaker
2015-02-04 07:26:25.700,Android,4233,Lollipop
2015-06-03 03:44:12.600,Android,4234,Lollipop
2016-11-16 05:33:26.100,Android,4235,KitKat
2014-11-07 17:42:12.700,iOS,4236,9
2015-04-02 15:24:43.600,Android,4237,KitKat
2014-08-06 15:10:55.800,Android,4238,Marshmallow
2016-10-04 17:34:00.200,Android,4239,Marshmallow
2016-11-26 09:50:12.100,iOS,4240,20
2016-05-26 05:09:00.300,Android,4241,Marshmallow
2017-01-17 12:16:38.100,iOS,4242,9
2017-02-16 07:29:09.100,Amazon Fire,4243,Inferno
2016-03-13 23:01:18.300,iOS,4244,7
2016-12-14 13:04:50.100,Android,4245,KitKat
2016-05-14 00:37:07.300,iOS,4246,9
2016-09-28 04:17:38.200,iOS,4247,20
2016-04-06 10:18:43.300,Android,4248,Lollipop
2016-12-27 23:30:55.100,iOS,4249,9
2016-08-07 14:55:07.200,iOS,4250,8
2016-08-07 14:43:38.200,Android,4251,Lollipop
2016-01-22 13:26:20.400,Android,4252,Marshmallow
2017-02-17 09:18:46.100,Amazon Fire,4253,Fire2
2016-03-24 18:58:38.300,iOS,4254,7
2016-06-05 21:11:01.300,iOS,4255,10
2016-07-25 18:43:40.200,iOS,4256,9
2016-11-12 14:52:26.100,iOS,4257,7
2015-03-09 08:18:25.600,Android,4258,KitKat
2014-11-02 14:23:00.700,Android,4259,Jawbreaker
2016-11-02 13:13:44.100,iOS,4260,9
2016-08-14 13:05:45.200,iOS,4261,7
2017-01-24 00:10:55.100,iOS,4262,9
2015-04-25 15:09:13.600,Android,4263,Lollipop
2016-06-01 17:07:09.300,iOS,4264,8
2016-04-10 18:43:31.300,Android,4265,KitKat
2016-03-02 02:26:37.300,Android,4266,KitKat
2016-11-08 03:01:18.100,Android,4267,KitKat
2014-07-15 02:48:43.800,Android,4268,Marshmallow
2016-12-08 05:53:53.100,Android,4269,KitKat
2016-08-22 04:02:14.200,Amazon Fire,4270,Fire2
2015-06-25 10:57:18.500,Android,4271,Lollipop
2016-12-08 12:34:52.100,iOS,4272,9
2016-11-15 07:37:55.100,Android,4273,Marshmallow
2016-04-20 21:13:36.300,Android,4274,Marshmallow
2017-02-18 03:41:15.100,Android,4275,Marshmallow
2016-04-20 10:33:21.300,iOS,4276,9
2017-01-06 18:13:46.100,Android,4277,Marshmallow
2015-07-27 01:49:26.500,Android,4278,KitKat
2016-12-25 03:02:15.100,Android,4279,Marshmallow
2015-11-30 12:40:51.400,Android,4280,KitKat
2015-02-28 05:33:56.600,Android,4281,Marshmallow
2016-12-31 16:18:52.100,iOS,4282,9
2015-04-01 22:50:13.600,iOS,4283,7
2016-09-05 16:16:57.200,iOS,4284,7
2016-07-18 18:35:54.200,iOS,4285,7
2016-11-19 21:16:30.100,Android,4286,Marshmallow
2016-06-13 16:14:58.300,Android,4287,Lollipop
2016-12-02 07:24:38.100,Amazon Fire,4288,Fire2
2015-05-07 15:55:17.600,ActivehoursOS,4289,BestOSEver!
2015-03-19 16:20:21.600,Android,4290,Lollipop
2016-06-03 14:15:12.300,iOS,4291,8
2016-12-18 03:26:31.100,Android,4292,Marshmallow
2017-02-05 14:09:51.100,Android,4293,Marshmallow
2015-12-24 11:38:17.400,iOS,4294,10
2017-01-14 00:20:31.100,Android,4295,Marshmallow
2016-11-11 05:53:51.100,iOS,4296,7
2017-01-20 21:14:04.100,iOS,4297,20
2016-11-02 08:50:38.100,Android,4298,Lollipop
2016-10-22 12:17:43.200,iOS,4299,8
2016-08-15 08:28:44.200,iOS,4300,7
2013-12-03 09:12:47.000,iOS,4301,10
2017-01-09 00:39:53.100,Android,4302,KitKat
2015-08-20 11:50:56.500,Android,4303,Lollipop
2016-01-30 23:37:03.400,iOS,4304,20
2015-07-17 16:06:30.500,Android,4305,Marshmallow
2016-09-09 18:58:34.200,Android,4306,Jawbreaker
2016-01-16 11:28:08.400,iOS,4307,9
2016-11-02 09:21:17.100,Android,4308,KitKat
2016-04-10 07:54:28.300,Android,4309,Marshmallow
2015-02-08 08:57:00.700,Android,4310,Jawbreaker
2016-03-09 08:28:31.300,iOS,4311,8
2016-08-28 15:46:55.200,iOS,4312,10
2016-10-25 12:57:27.200,iOS,4313,20
2017-02-23 17:57:46.100,Android,4314,Lollipop
2017-01-22 23:21:01.100,Android,4315,KitKat
2016-03-22 03:31:54.300,Android,4316,Marshmallow
2016-12-09 04:13:21.100,iOS,4317,8
2015-12-22 09:45:13.400,Android,4318,KitKat
2016-02-27 15:20:24.300,Android,4319,Lollipop
2017-02-23 23:14:40.100,iOS,4320,10
2015-02-26 15:17:31.600,Android,4321,KitKat
2015-11-13 11:20:41.400,Android,4322,Lollipop
2016-05-25 11:45:36.300,Android,4323,Marshmallow
2016-06-10 23:04:30.300,iOS,4324,9
