created_on,campaign,device_id
3/11/15 2:29,WELZTZ,4001
3/25/16 23:31,9VTGJV,4118
6/8/15 5:51,9VTGJV,1138
9/19/16 5:23,5IHLGC,3016
12/15/14 15:41,0837KH,3179
12/3/15 16:31,D2KOV6,1136
7/23/16 11:03,0837KH,494
2/9/17 18:47,Y59GNL,2960
9/24/16 12:21,OXIJAT,72
4/3/16 5:16,1LYW47,4122
8/30/16 12:27,GCP82I,381
11/13/14 20:43,OXIJAT,2212
5/5/16 5:18,ZGJ4CZ,1617
11/3/16 7:25,EH7LXL,3116
11/26/16 14:01,83RCJF,1078
6/29/15 19:05,1BRIGC,3766
1/20/17 12:20,S1LZNC,4826
3/26/16 11:50,BW2R0T,1800
11/15/15 18:58,HLWXVF,4950
11/4/15 6:27,6H7SPL,1574
12/5/14 1:28,98WM2K,822
8/1/16 18:03,72C6Y3,524
1/27/17 15:40,1LYW47,984
11/12/15 13:22,BW2R0T,476
12/10/16 11:27,CXY554,3202
12/12/16 2:45,ZZGRSM,4338
11/18/16 11:41,9XR7SO,3838
11/20/16 8:47,VB9NP0,3550
4/20/16 20:33,YUHQJ6,4851
11/20/16 21:46,6HBW2A,1412
8/18/16 14:33,ZZGRSM,1173
12/20/16 9:25,98WM2K,4819
1/11/16 19:07,UROFMZ,1290
10/6/16 3:49,T6E9B9,627
11/8/15 14:00,CXY554,54
12/14/16 22:54,JFJFGZ,441
1/21/14 6:19,FV36OA,882
1/18/17 7:56,AKO0SH,89
12/22/15 17:25,I5UB5Y,3987
4/12/16 4:39,D2KOV6,3139
12/1/16 8:41,OGMRY2,1184
7/14/15 7:15,VB9NP0,3183
1/7/17 7:21,HLE0F9,214
1/25/17 7:16,YEB8I4,1738
3/28/16 5:30,1TNQYO,1079
6/7/14 21:39,9VTGJV,948
7/10/16 18:54,DB2JA9,498
1/8/17 12:20,0837KH,4771
11/23/16 13:09,PVPBJ0,981
11/18/16 11:45,0837KH,2616
1/5/17 13:19,DB2JA9,60
11/10/16 1:11,TVGAEO,1292
1/5/16 21:47,CPIAHO,4595
8/20/15 11:50,D8IC8B,4303
3/27/14 15:19,9NCC6I,1534
2/24/15 11:05,HLE0F9,4726
11/19/15 8:23,R6T7R0,1232
6/7/16 17:18,C4KVI2,4671
2/25/17 10:31,LASSQ7,3381
9/6/16 14:43,UROFMZ,3472
12/9/16 14:09,YUHQJ6,1035
12/24/16 16:18,S1LZNC,3789
7/5/16 16:13,6H7SPL,2561
2/12/16 15:02,ZDNTT7,3303
10/3/16 20:39,TTFAQ5,328
1/12/17 5:59,IWTQ5T,2798
10/23/16 7:23,7377FX,2651
1/26/15 22:18,VR88YD,4076
6/2/16 4:39,QE0LB4,1681
2/17/16 8:36,6XC4I2,3467
1/8/17 19:58,6HBW2A,3013
1/17/16 5:18,AKO0SH,949
4/18/16 7:32,T6E9B9,2473
5/12/16 3:01,ZBW0OM,4501
3/25/16 19:20,FV36OA,1181
4/16/16 13:58,DMWLE1,4904
9/15/15 22:36,QSY7GR,319
11/18/16 22:25,RK2JMQ,618
12/31/16 13:03,DGLPMQ,4030
8/15/16 1:30,CXY554,820
2/28/17 2:39,BW2R0T,4482
11/26/16 9:49,LASSQ7,4240
6/28/16 22:17,AEJF2Y,3667
2/3/17 6:49,D48AHX,780
12/22/16 18:09,ZDNTT7,652
12/14/16 1:28,HEXXCK,3517
9/27/16 14:30,D8IC8B,957
2/19/17 14:52,XUL7TT,2250
4/14/16 7:30,E35Y1Z,1884
1/1/16 8:57,8DYGHW,4227
1/31/16 11:56,E35Y1Z,197
10/22/15 11:32,MOTVAN,3437
12/24/16 0:26,DGLPMQ,4587
5/10/16 13:14,QSY7GR,4669
2/19/16 11:31,JFJFGZ,4533
1/28/17 19:31,C4KVI2,191
8/12/15 16:04,RU7BDI,2816
3/4/16 18:00,6R883F,1776
11/10/16 7:11,QY02HA,3928
10/28/16 10:55,UYDA8D,1562
1/6/15 1:30,OXIJAT,754
11/28/16 14:40,YEB8I4,98
9/11/16 8:40,TVGAEO,2974
2/11/17 0:34,T8RNOQ,2572
1/8/17 8:55,0837KH,3636
12/25/15 0:23,GCP82I,1754
12/8/16 15:45,GCP82I,772
10/31/16 20:14,7377FX,2369
5/11/16 18:05,705605,23
3/1/16 11:19,5MNE1Q,651
7/3/16 16:07,6H7SPL,2202
1/25/17 3:12,TI1ZOJ,194
7/9/16 13:19,HLE0F9,1379
11/14/14 14:15,6H7SPL,3686
1/30/17 10:21,CPIAHO,1516
11/2/16 8:50,6HBW2A,2685
9/30/16 17:02,AKO0SH,703
10/9/15 19:51,S1LZNC,463
10/12/16 0:11,DB2JA9,1036
11/17/13 1:59,3DNOOD,1448
6/20/15 1:50,CXY554,4427
3/28/16 19:36,CXY554,1862
11/16/15 12:15,WL07ZB,1191
6/29/16 21:33,15R3D0,501
4/15/15 5:37,R6T7R0,4232
2/2/17 3:23,FV36OA,3399
5/17/16 23:45,1TNQYO,566
6/12/16 6:23,PVPBJ0,1555
12/24/15 23:04,D48AHX,789
2/18/17 17:06,TVGAEO,435
12/9/16 16:18,ZZGRSM,1903
12/20/16 6:45,QY02HA,4957
2/28/17 13:38,TJ5GIL,2090
6/4/15 8:02,TJ5GIL,4412
5/19/15 7:11,ZZGRSM,4135
2/13/16 9:43,JFJFGZ,947
10/28/15 22:45,3DNOOD,3493
1/15/16 13:38,6H7SPL,1406
5/23/16 20:42,T6E9B9,1543
12/21/16 10:52,ZGJ4CZ,1598
12/23/15 7:56,AI5SZ4,1174
9/17/16 8:07,TJ5GIL,2018
1/23/16 5:59,ZDNTT7,252
12/11/16 8:53,GCP82I,1814
3/6/16 11:44,0IBF68,2961
7/23/16 8:29,98WM2K,810
7/7/16 16:25,ZZGRSM,1514
12/4/16 13:15,1UV5W9,1686
7/12/16 13:22,Y59GNL,1314
6/18/16 0:35,6XC4I2,1970
8/23/16 10:53,CPIAHO,3664
4/17/16 12:27,72C6Y3,4497
12/7/16 23:24,BW2R0T,959
5/22/16 4:07,CXY554,943
11/24/16 0:43,6XC4I2,155
3/26/16 17:15,OXIJAT,2027
10/14/16 8:59,15R3D0,293
2/8/15 8:56,GCP82I,4310
1/8/17 7:59,1TNQYO,3538
1/14/17 5:22,0837KH,2427
6/28/16 22:22,PVPBJ0,2106
6/12/16 17:14,TVGAEO,1780
12/22/16 23:20,DGLPMQ,4325
12/23/16 10:05,IWTQ5T,4160
1/24/17 3:22,EH7LXL,3000
2/12/17 9:42,1TNQYO,4850
7/22/16 17:52,S1LZNC,1802
2/3/17 12:51,U6S82Y,887
12/25/15 0:30,QY02HA,3423
4/24/16 16:58,1TZQDZ,1786
8/5/16 1:55,TJ5GIL,3031
10/26/15 22:32,5IHLGC,1982
11/1/16 8:10,0837KH,917
7/30/16 13:51,HEXXCK,1084
7/23/16 7:25,QY02HA,4457
1/17/17 16:18,WL07ZB,4847
1/23/17 18:15,S1LZNC,775
12/10/15 11:16,83RCJF,2803
6/11/16 22:53,JFJFGZ,3137
1/22/17 20:15,AKO0SH,2571
11/9/15 10:04,D8IC8B,1849
1/7/17 22:23,DB2JA9,1890
6/29/16 16:38,6HBW2A,634
1/18/17 3:42,YEB8I4,1803
4/26/16 10:37,8DYGHW,823
8/26/16 7:57,705605,3028
12/10/14 10:49,7377FX,580
11/28/16 18:40,0837KH,3967
6/29/16 15:18,705605,4700
1/21/17 6:29,SE5X9U,4013
12/21/15 4:44,6XC4I2,728
12/16/16 5:06,7377FX,426
10/9/16 18:16,IWTQ5T,2194
8/18/14 0:17,T6E9B9,2648
9/19/16 4:07,WL07ZB,1987
7/12/14 23:55,TJ5GIL,181
11/20/16 1:45,OXIJAT,3760
5/15/16 12:31,3J5HIF,2225
1/30/14 12:09,WL07ZB,1446
12/17/16 21:10,PVPBJ0,4403
1/30/17 11:06,INNIQD,2912
8/4/16 7:32,2IIPKA,2145
8/1/14 4:45,AKO0SH,1882
1/26/17 0:55,72C6Y3,675
11/3/16 9:22,D48AHX,1726
7/20/16 16:33,GCP82I,1298
7/15/16 4:47,TJ5GIL,3673
2/21/17 3:24,IWTQ5T,1659
8/14/14 8:15,9NCC6I,3612
12/31/16 2:10,7377FX,1649
3/7/16 18:49,7377FX,3828
12/11/16 22:57,RVHAGO,1652
1/16/16 23:13,RVHAGO,4500
10/9/16 20:44,1LYW47,4944
6/25/16 8:40,4YEH04,4327
9/10/16 21:24,PVPBJ0,3321
1/30/17 13:16,ZZGRSM,4208
7/19/16 13:20,RK2JMQ,41
10/1/16 11:54,OGMRY2,77
11/18/15 17:14,9XR7SO,3254
4/25/16 1:38,1TZQDZ,1815
11/8/16 9:54,3DNOOD,4507
1/24/14 12:27,RVHAGO,3925
4/19/16 10:36,1ZDQF0,1887
8/19/16 23:35,5MNE1Q,3939
5/4/16 10:18,5MNE1Q,2375
2/26/17 1:23,15R3D0,762
10/8/16 15:44,XGB35V,2320
2/14/17 14:54,3DNOOD,701
2/2/17 17:25,8DYGHW,3372
11/20/16 10:32,6R883F,715
12/5/16 19:43,WL07ZB,1175
7/20/14 12:35,FE91LN,583
4/30/16 6:14,2IIPKA,3017
7/28/15 10:08,VOR12L,4445
11/24/16 5:10,A20MP6,3755
11/13/16 12:39,5IHLGC,1629
6/23/15 8:40,88UQUQ,1650
6/4/16 5:41,VB9NP0,1011
11/23/13 18:32,YEB8I4,1965
4/17/16 8:25,D2KOV6,963
8/25/14 15:44,TTFAQ5,3446
11/19/15 4:04,Q9M5DZ,3425
12/17/14 13:00,5IHLGC,3965
7/2/16 15:32,DGLPMQ,172
1/8/17 14:56,MOTVAN,850
10/28/15 22:50,ZGJ4CZ,4947
5/2/16 1:50,ZZGRSM,3764
6/17/15 4:44,DMWLE1,2902
11/21/16 18:29,98WM2K,844
8/28/15 7:27,705605,2953
8/13/16 4:36,QY02HA,3390
12/2/16 0:55,TI1ZOJ,534
8/28/15 19:54,5IHLGC,2581
2/15/17 10:19,I5UB5Y,1
9/28/14 2:22,3J5HIF,1241
6/14/15 14:54,FV36OA,430
10/22/16 5:20,FV36OA,3889
6/19/16 13:20,7ZSWCS,4901
2/2/16 0:33,DB2JA9,4358
6/26/16 0:47,RU7BDI,2274
4/3/16 3:34,WL07ZB,436
3/11/16 15:07,6H7SPL,3026
7/23/16 0:25,EH7LXL,3677
2/12/17 23:12,RVHAGO,1354
3/22/16 9:41,XGB35V,1928
12/29/13 10:06,9VTGJV,4872
10/25/16 10:59,OGMRY2,3649
10/1/16 10:07,WELZTZ,1744
1/21/17 2:54,D48AHX,3980
8/29/15 3:33,YEB8I4,3651
5/19/16 6:30,MOTVAN,2666
2/4/17 9:36,GCP82I,4552
9/19/14 13:30,72C6Y3,2030
7/9/15 1:58,OKAJCV,2232
1/18/16 9:59,WELZTZ,4486
12/18/16 21:06,QSY7GR,3379
4/23/16 14:26,VB9NP0,418
8/21/16 5:21,I5UB5Y,1262
12/27/15 16:50,AKO0SH,1834
2/6/17 12:22,I5UB5Y,125
8/10/15 4:40,6H7SPL,2268
1/8/17 7:14,T8RNOQ,4284
10/16/16 11:19,WELZTZ,1376
8/3/14 2:10,AEJF2Y,16
5/7/16 17:46,UROFMZ,263
2/6/16 19:07,CXY554,2389
11/24/16 5:54,CXY554,3499
4/11/16 22:54,RVHAGO,2818
9/11/16 0:24,98WM2K,1339
10/6/16 6:46,QSY7GR,657
11/14/14 4:37,ZGJ4CZ,64
2/17/17 19:31,UROFMZ,1436
2/23/17 20:12,AI5SZ4,1512
1/25/17 15:41,TI1ZOJ,2359
12/3/16 3:34,QSY7GR,667
5/11/16 1:12,QSY7GR,2738
12/25/16 13:27,1TZQDZ,3324
7/27/16 16:39,5MNE1Q,1705
7/20/16 17:58,1BRIGC,2303
2/29/16 9:40,9NCC6I,3318
10/1/16 0:58,ZDNTT7,3955
4/16/15 17:45,VOR12L,2710
4/24/16 21:53,VB9NP0,3451
3/27/14 5:52,AI5SZ4,4129
1/19/16 16:02,6XC4I2,1865
7/1/15 13:21,SE5X9U,3762
1/27/17 22:55,Y59GNL,860
11/10/15 3:32,6HBW2A,2033
8/4/16 15:18,GCP82I,1276
7/13/16 15:07,DB2JA9,3315
7/12/16 16:03,DMWLE1,4495
11/17/15 8:15,T6E9B9,3535
7/12/16 14:36,GCP82I,4470
1/5/14 16:23,FV36OA,0
9/30/16 21:35,C4KVI2,4616
6/6/16 8:56,9VTGJV,3099
2/19/17 23:47,EH7LXL,4061
11/25/16 19:18,DGLPMQ,3403
9/30/16 2:06,D8IC8B,1653
7/22/16 18:39,CPIAHO,3648
8/11/16 9:34,YUHQJ6,4780
11/3/15 1:29,98WM2K,3561
9/17/16 22:46,TI1ZOJ,1345
1/1/17 3:04,HEXXCK,4026
11/14/16 4:50,RU7BDI,4173
10/28/16 22:42,CXY554,4360
8/29/14 23:45,1LYW47,2721
1/18/16 9:46,ZDNTT7,1625
12/6/15 14:30,AKO0SH,1662
11/30/16 23:45,HEXXCK,792
10/1/16 14:28,OXIJAT,4136
8/18/15 13:11,SE5X9U,2481
5/6/16 9:56,D2KOV6,710
7/28/14 18:11,DMWLE1,4588
2/10/15 3:55,VOR12L,3742
10/21/15 14:27,QY02HA,4948
1/5/16 9:19,1ZDQF0,4812
12/16/14 5:40,T8RNOQ,4798
6/1/16 19:48,HLE0F9,545
7/6/15 1:33,VX597U,1419
1/31/17 5:50,3DNOOD,4436
12/1/15 14:05,QY02HA,4564
11/21/15 1:50,WELZTZ,2294
3/23/16 5:17,D48AHX,2446
9/9/16 21:34,QSY7GR,1209
10/5/16 10:44,XGB35V,143
2/28/17 16:46,HLWXVF,1857
9/28/16 13:50,T8RNOQ,4603
2/25/17 0:37,1TZQDZ,3624
2/20/16 1:14,D8IC8B,2332
2/3/17 22:04,CPIAHO,1139
4/20/16 10:33,ZGJ4CZ,4276
1/22/16 18:20,1TNQYO,4204
12/11/16 13:06,IWTQ5T,4103
12/21/16 4:28,9VTGJV,4096
2/18/16 0:12,E35Y1Z,497
8/23/14 9:51,U6S82Y,1871
1/3/17 23:44,QY02HA,493
11/1/16 12:14,UYDA8D,2001
12/4/15 21:22,2IIPKA,745
2/23/17 13:08,6HBW2A,956
10/30/16 0:10,98WM2K,3669
11/25/16 16:44,1LYW47,2070
9/9/16 18:58,XGB35V,4306
6/15/16 9:05,15R3D0,1819
9/9/16 10:28,BW2R0T,1812
11/24/14 12:04,QY02HA,989
7/29/16 5:07,VX597U,555
12/26/16 16:12,83RCJF,1689
10/23/15 8:07,D48AHX,2981
5/1/16 4:04,EH7LXL,3820
3/11/16 14:45,JFJFGZ,649
4/12/16 6:12,FV36OA,1096
11/26/13 10:19,5MNE1Q,2665
2/3/17 21:38,7377FX,4809
11/24/16 8:13,SE5X9U,1861
2/13/17 9:00,YEB8I4,2189
8/9/16 12:11,AKO0SH,3445
2/5/17 3:46,T8RNOQ,342
1/12/17 19:51,I5UB5Y,2429
7/31/16 7:29,UYDA8D,809
12/14/16 15:07,ZZGRSM,1728
11/11/14 22:13,T8RNOQ,4223
5/15/14 1:01,9XR7SO,2395
9/2/14 4:12,83RCJF,1748
1/12/17 9:02,HEXXCK,3592
6/8/16 3:54,1TZQDZ,4158
12/11/16 17:34,MOTVAN,2094
10/19/16 2:01,FV36OA,3118
2/4/17 10:25,Q9M5DZ,1197
8/26/16 21:27,3J5HIF,3950
7/10/16 1:58,3J5HIF,4613
11/10/16 8:13,TTFAQ5,1070
3/18/15 0:20,CPIAHO,1302
11/6/14 2:54,D48AHX,1067
2/6/17 0:38,ZZGRSM,3384
4/13/15 20:21,DGLPMQ,851
12/18/15 1:36,OGMRY2,2844
4/19/15 1:12,1LYW47,1385
8/16/16 2:20,PVPBJ0,1642
11/4/15 21:30,72C6Y3,2500
2/13/17 18:36,RK2JMQ,4435
1/17/17 4:40,7ZSWCS,2272
7/2/16 5:20,ZBW0OM,3145
12/16/16 14:28,0IBF68,3731
10/8/14 10:01,Z53CMW,1271
12/28/16 17:28,OGMRY2,2435
7/6/16 7:21,A20MP6,3920
1/8/16 15:43,7377FX,716
8/27/16 22:07,S1LZNC,3034
9/3/16 19:47,INNIQD,4002
4/25/15 15:09,ZGJ4CZ,4263
10/14/16 17:35,XUL7TT,234
7/20/16 17:24,S1LZNC,4231
10/30/14 14:20,JFJFGZ,462
8/30/16 20:24,9XR7SO,4995
7/23/16 3:13,IWTQ5T,3541
3/14/16 2:23,XGB35V,4804
2/10/17 11:46,8DYGHW,3219
1/19/17 19:17,5IHLGC,4591
1/22/17 16:05,TTFAQ5,1563
2/4/16 3:00,EH7LXL,606
10/19/15 3:51,C4KVI2,113
5/16/16 4:32,1TNQYO,760
1/4/17 17:37,QE0LB4,2477
5/7/14 7:37,6HBW2A,1997
7/30/16 14:04,CPIAHO,2347
12/3/15 8:06,QE0LB4,4560
11/7/15 15:12,83RCJF,3394
12/18/16 3:31,TJ5GIL,862
1/14/15 22:58,UYDA8D,2862
9/30/15 8:05,AKO0SH,759
12/8/16 8:06,FV36OA,1090
9/8/16 0:03,9XR7SO,507
11/28/16 1:36,GCP82I,3959
1/19/16 2:28,OXIJAT,4049
11/6/13 3:14,QE0LB4,4075
10/27/16 9:16,83RCJF,2868
5/5/16 20:08,XGB35V,586
8/31/14 11:33,7ZSWCS,2307
6/1/15 11:12,CPIAHO,311
11/28/15 17:34,15R3D0,3687
3/5/16 17:36,D48AHX,585
10/28/16 6:32,HEXXCK,1015
12/23/15 6:33,SE5X9U,1873
4/12/16 7:23,S1LZNC,2598
1/2/17 14:58,15R3D0,4488
8/19/16 7:09,S1LZNC,2211
2/27/16 7:49,T6E9B9,308
2/10/15 7:52,CXY554,920
5/11/16 22:28,HLE0F9,3964
8/29/16 16:02,3DNOOD,2426
5/28/16 0:28,RVHAGO,4989
8/18/16 1:06,72C6Y3,1395
5/22/15 14:57,UYDA8D,3885
10/21/14 5:59,1ZDQF0,2617
12/12/15 1:38,UROFMZ,3444
11/28/16 5:15,S1LZNC,2554
11/15/16 10:35,83RCJF,1351
2/14/17 19:53,XGB35V,2971
2/2/17 0:36,RU7BDI,888
3/24/16 2:15,OXIJAT,3155
7/3/15 3:33,6R883F,992
11/8/16 4:14,VR88YD,3554
1/21/17 20:46,QE0LB4,4714
1/29/17 6:51,RU7BDI,1387
12/20/15 15:29,RU7BDI,186
12/21/15 4:28,BW2R0T,1101
2/8/17 5:37,U3J25C,2508
10/12/14 15:14,DMWLE1,4423
11/27/16 0:58,ZBW0OM,1102
1/10/17 13:00,VX597U,2386
7/18/15 20:28,SE5X9U,3341
2/15/17 14:16,8DYGHW,139
7/16/16 3:35,S1LZNC,3769
9/10/14 13:06,FV36OA,1611
2/8/16 10:42,MOTVAN,4406
12/15/16 7:22,8DYGHW,229
6/29/16 14:19,WL07ZB,1364
2/20/16 20:32,D48AHX,3154
6/4/15 8:02,C4KVI2,3476
5/19/15 0:49,S1LZNC,1835
12/2/16 16:47,ZZGRSM,1158
9/17/16 4:02,XUL7TT,1303
8/29/16 6:44,GCP82I,2379
7/26/16 13:41,AKO0SH,684
10/28/16 4:34,1TNQYO,1517
11/20/16 14:10,8DYGHW,3241
12/26/16 9:19,TTFAQ5,1017
1/13/17 17:54,FE91LN,3227
5/28/15 7:21,AI5SZ4,3804
7/10/15 1:02,DB2JA9,1371
5/22/16 8:38,9XR7SO,1980
5/30/15 14:11,UROFMZ,1394
1/15/17 10:26,WL07ZB,4548
2/4/17 22:58,6JI9BO,4987
3/29/16 13:09,OKAJCV,2842
1/30/15 15:07,ZDNTT7,2877
7/27/16 23:15,XGB35V,4921
7/23/14 5:33,XUL7TT,2479
8/13/16 23:31,AEJF2Y,640
12/17/16 5:07,1TNQYO,3754
6/6/16 22:22,4YEH04,4750
2/8/16 22:29,DMWLE1,1858
11/30/16 8:16,UYDA8D,3354
8/24/16 9:22,RU7BDI,2895
8/17/16 23:37,CXY554,2454
11/14/15 14:35,AKO0SH,4341
11/27/16 1:46,XGB35V,2706
3/9/16 8:28,C4KVI2,4311
11/6/16 20:12,QY02HA,1737
8/18/16 23:04,OKAJCV,3002
8/20/16 10:41,HEXXCK,561
1/20/17 12:58,1BRIGC,924
9/3/16 22:01,3J5HIF,4336
12/5/16 2:15,CXY554,1971
7/13/16 5:44,QY02HA,2769
5/29/15 10:40,9NCC6I,714
10/12/16 14:22,TTFAQ5,778
9/7/16 14:45,CPIAHO,2174
6/16/16 18:35,T8RNOQ,3170
1/7/17 22:10,UROFMZ,4527
8/21/16 22:25,AEJF2Y,3756
9/28/16 16:43,DB2JA9,2919
6/10/14 1:40,6XC4I2,2602
9/23/16 4:18,1ZDQF0,1431
10/27/16 13:49,VB9NP0,2425
2/27/17 11:16,83RCJF,3409
4/6/16 16:03,15R3D0,4718
11/21/15 21:19,1TZQDZ,1030
5/22/16 3:13,3DNOOD,313
1/3/16 16:30,0837KH,1859
1/9/16 5:25,1BRIGC,2061
1/8/17 14:59,BW2R0T,3639
7/11/14 22:55,GCP82I,24
9/25/16 17:04,TI1ZOJ,857
8/8/15 4:22,ZDNTT7,3866
12/14/15 12:23,OXIJAT,2555
11/30/16 0:17,0837KH,2540
11/2/16 13:13,1TZQDZ,4260
10/29/15 12:13,6XC4I2,2890
7/5/16 9:45,1TNQYO,3834
8/28/14 2:13,TI1ZOJ,2770
2/4/17 16:56,1LYW47,2542
1/20/17 15:32,EJ2PRK,3070
3/10/15 17:25,TJ5GIL,3292
6/25/16 8:56,HEXXCK,4105
2/10/17 21:44,DMWLE1,2629
12/9/15 9:13,ZZGRSM,2955
12/24/15 2:11,ZGJ4CZ,4908
12/5/16 0:08,705605,3133
1/11/17 19:04,YUHQJ6,2164
9/8/14 12:46,UYDA8D,3800
12/28/16 3:57,WELZTZ,2466
2/4/17 17:12,JFJFGZ,1947
1/25/16 17:57,LASSQ7,1473
3/29/16 16:33,0IBF68,2928
11/19/16 19:14,OGMRY2,3539
11/11/15 0:29,7ZSWCS,911
10/16/16 8:55,WL07ZB,855
4/22/15 15:22,15R3D0,1334
8/31/16 18:24,0IBF68,2832
4/8/16 19:50,VOR12L,589
9/1/16 15:09,15R3D0,3342
12/28/16 23:18,S1LZNC,2266
5/29/16 11:32,VR88YD,1749
12/7/16 1:38,OKAJCV,4034
5/5/16 5:53,7377FX,3452
6/16/14 1:34,S1LZNC,1187
6/17/16 17:52,PVPBJ0,4138
12/18/15 3:59,D48AHX,1169
11/14/15 10:27,EH7LXL,11
12/23/15 12:52,VR88YD,858
3/1/16 12:03,T8RNOQ,1745
3/27/15 21:11,7377FX,2216
5/31/15 4:57,D2KOV6,2231
6/4/16 14:30,0IBF68,2491
9/17/15 16:43,T6E9B9,1404
7/16/16 0:06,6H7SPL,4332
2/12/17 20:33,T6E9B9,2588
5/13/16 22:27,XUL7TT,614
12/7/16 14:59,15R3D0,1837
1/12/17 16:38,6JI9BO,3508
1/10/17 4:30,0837KH,1519
1/11/15 12:12,Q9M5DZ,4887
5/23/16 13:39,6H7SPL,1634
1/26/17 18:57,SE5X9U,2757
7/14/16 8:51,3J5HIF,2815
2/5/16 18:53,WL07ZB,650
1/21/17 5:02,BW2R0T,1457
8/3/15 1:59,7ZSWCS,4652
12/6/16 1:18,3J5HIF,4956
9/21/16 0:25,OKAJCV,4624
2/28/17 2:49,88UQUQ,241
2/14/17 23:20,5IHLGC,1945
9/19/16 12:51,HLWXVF,1275
12/18/16 9:54,PVPBJ0,1734
5/5/15 20:35,4YEH04,4659
7/8/16 6:58,INNIQD,1972
4/8/16 2:01,TVGAEO,4563
12/3/16 17:20,JFJFGZ,3679
5/26/16 21:57,D2KOV6,256
2/12/17 1:21,0837KH,4606
10/2/16 2:46,3J5HIF,2687
9/17/16 16:18,9XR7SO,3468
4/7/15 6:37,U6S82Y,905
11/27/16 8:43,VOR12L,3875
4/20/16 3:20,72C6Y3,2244
5/23/16 9:25,TI1ZOJ,927
12/8/16 6:31,6XC4I2,720
8/31/16 5:55,ZZGRSM,3329
1/11/16 9:39,U6S82Y,4410
12/12/16 6:46,RK2JMQ,1673
5/4/15 4:50,0IBF68,4702
12/6/16 21:57,6HBW2A,4018
6/1/15 1:02,2IIPKA,400
1/28/17 23:15,CPIAHO,3852
12/15/15 10:25,1UV5W9,985
11/1/14 21:09,YUHQJ6,2063
11/26/15 15:55,FV36OA,4015
2/23/15 17:42,TI1ZOJ,553
12/28/16 9:29,D48AHX,4372
1/2/16 6:19,PVPBJ0,401
1/26/17 22:51,WL07ZB,1707
12/26/15 17:35,WL07ZB,1077
1/13/17 17:33,6JI9BO,4575
9/8/15 15:31,GCP82I,3547
3/8/16 4:51,7377FX,2849
2/18/17 22:25,WELZTZ,2841
11/19/16 23:53,ZDNTT7,782
1/21/16 19:26,GCP82I,2253
6/10/16 4:02,705605,2289
10/11/15 18:03,OKAJCV,2011
5/21/16 2:55,TTFAQ5,1494
12/25/16 17:40,EH7LXL,4229
7/26/16 17:40,YEB8I4,4724
2/8/16 14:50,TTFAQ5,4104
2/5/17 22:45,WELZTZ,1828
12/24/16 1:29,INNIQD,4019
1/6/17 10:07,1TZQDZ,1687
7/25/16 21:56,0837KH,3807
7/8/16 11:34,QE0LB4,2419
7/17/16 23:45,DGLPMQ,1362
3/22/16 3:59,3J5HIF,364
2/16/14 8:43,A20MP6,1167
11/18/16 14:21,S1LZNC,2428
7/2/16 14:27,ZDNTT7,45
12/25/16 9:14,6R883F,3045
10/9/15 2:18,AKO0SH,3874
6/24/16 23:19,RU7BDI,3871
6/5/15 15:25,D2KOV6,69
8/3/16 9:44,1BRIGC,3059
6/8/15 12:10,RK2JMQ,4687
2/15/16 20:27,YEB8I4,3076
8/20/16 14:45,0837KH,4451
12/28/16 7:14,7377FX,2502
7/23/14 23:26,1TNQYO,3193
11/22/15 12:18,7ZSWCS,431
11/18/16 15:20,WELZTZ,3661
1/2/16 1:03,8DYGHW,3978
5/10/16 3:37,5IHLGC,1439
5/3/16 8:48,1BRIGC,118
11/3/16 8:30,Y59GNL,2613
10/19/14 12:30,3DNOOD,144
9/29/16 1:13,GCP82I,499
7/4/16 11:48,QSY7GR,1841
4/17/15 14:48,CPIAHO,3007
3/28/15 19:15,DB2JA9,1527
2/6/17 22:41,VX597U,4772
1/3/16 1:55,D8IC8B,1934
11/16/15 19:19,6HBW2A,2073
12/2/15 21:12,ZDNTT7,3490
12/19/16 8:33,YUHQJ6,2394
12/23/16 5:01,Q9M5DZ,110
7/13/16 10:27,EH7LXL,4148
11/22/16 10:46,TTFAQ5,3188
2/2/16 13:39,DGLPMQ,2672
1/9/17 20:56,MOTVAN,2273
10/13/16 5:00,U3J25C,4781
4/16/16 16:50,7377FX,50
7/31/16 6:25,HLWXVF,4390
4/12/15 21:49,PVPBJ0,3570
10/15/16 14:18,D48AHX,4349
2/18/15 4:46,EJ2PRK,1587
1/30/17 12:13,ZBW0OM,4979
10/27/14 20:59,D8IC8B,71
2/20/16 16:02,S1LZNC,2995
2/10/16 8:52,HLWXVF,1605
9/1/16 8:10,WELZTZ,2245
8/27/16 17:22,D2KOV6,1492
8/16/16 3:25,1UV5W9,359
10/29/16 23:45,T6E9B9,1238
3/9/16 20:32,72C6Y3,3004
11/1/16 13:05,6HBW2A,2424
10/21/15 16:33,JFJFGZ,2323
11/20/16 13:22,QE0LB4,1912
10/2/16 9:33,XUL7TT,3544
5/27/16 7:13,D2KOV6,316
5/19/16 3:09,EJ2PRK,1480
11/28/16 11:46,AI5SZ4,664
5/21/16 3:17,Z53CMW,4024
10/6/16 17:47,6H7SPL,1963
2/11/17 5:35,AKO0SH,1468
11/4/15 12:50,5MNE1Q,1772
8/13/15 10:50,INNIQD,1398
2/25/16 18:30,D2KOV6,1790
11/6/16 16:00,VR88YD,4682
9/10/16 15:30,83RCJF,2689
